date,state,Location Abbr,change_infection,positiveIncrease,positive,stay_at_home_order,mask_mandates,travel_restrictions,restaurant_limit
20200529,GA,Georgia,1.013312625,600,45670,0,0,0,0
20200528,GA,Georgia,1.014610207,649,45070,0,0,0,0
20200527,GA,Georgia,1.015801509,691,44421,0,0,0,0
20200526,GA,Georgia,1.0089055,386,43730,0,0,0,0
20200525,GA,Georgia,1.011811943,506,43344,0,0,0,0
20200524,GA,Georgia,1.016756859,706,42838,0,0,0,0
20200523,GA,Georgia,1.022174778,914,42132,0,0,0,0
20200522,GA,Georgia,1.020121272,813,41218,0,0,0,0
20200521,GA,Georgia,1.019118723,758,40405,0,0,0,0
20200520,GA,Georgia,1.023914672,926,39647,0,0,0,0
20200519,GA,Georgia,1.016806281,640,38721,0,0,0,0
20200518,GA,Georgia,1.010079308,380,38081,0,0,0,0
20200517,GA,Georgia,1.014913721,554,37701,0,0,0,0
20200516,GA,Georgia,1.012704125,466,37147,0,0,0,0
20200515,GA,Georgia,1.022951643,823,36681,0,0,0,0
20200514,GA,Georgia,1.014887354,526,35858,0,0,0,0
20200513,GA,Georgia,1.020124152,697,35332,0,0,0,0
20200512,GA,Georgia,1.020868335,708,34635,0,0,0,0
20200511,GA,Georgia,1.014533058,486,33927,0,0,0,0
20200510,GA,Georgia,1.027941719,909,33441,0,0,0,0
20200509,GA,Georgia,1.013268548,426,32532,0,0,0,0
20200508,GA,Georgia,1.021215688,667,32106,0,0,0,0
20200507,GA,Georgia,1.024205108,743,31439,0,0,0,0
20200506,GA,Georgia,1.033152704,985,30696,0,0,0,0
20200505,GA,Georgia,1.011679379,343,29711,0,0,0,0
20200504,GA,Georgia,1.026781344,766,29368,0,0,0,0
20200503,GA,Georgia,1.010457147,296,28602,0,0,0,0
20200502,GA,Georgia,1.037990466,1036,28306,0,0,0,0
20200501,GA,Georgia,1.042630472,1115,27270,0,0,0,0
20200430,GA,Georgia,1.022798373,583,26155,1,0,0,0
20200429,GA,Georgia,1.038878732,957,25572,1,0,0,0
20200428,GA,Georgia,1.029356417,702,24615,1,0,0,0
20200427,GA,Georgia,1.021879407,512,23913,1,0,0,0
20200426,GA,Georgia,1.031108174,706,23401,1,0,0,1
20200425,GA,Georgia,1.024743758,548,22695,1,0,0,1
20200424,GA,Georgia,1.029518408,635,22147,1,0,0,1
20200423,GA,Georgia,1.037222758,772,21512,1,0,0,1
20200422,GA,Georgia,1.043207082,859,20740,1,0,0,1
20200421,GA,Georgia,1.049295403,934,19881,1,0,0,1
20200420,GA,Georgia,1.035298618,646,18947,1,0,0,1
20200419,GA,Georgia,1.035768861,632,18301,1,0,0,1
20200418,GA,Georgia,1.027625916,475,17669,1,0,0,1
20200417,GA,Georgia,1.09732593,1525,17194,1,0,0,1
20200416,GA,Georgia,1.045506105,682,15669,1,0,0,1
20200415,GA,Georgia,1.053715812,764,14987,1,0,0,1
20200414,GA,Georgia,1.068193766,908,14223,1,0,0,1
20200413,GA,Georgia,1.069306136,863,13315,1,0,0,1
20200412,GA,Georgia,1.024097376,293,12452,1,0,0,1
20200411,GA,Georgia,1.058869633,676,12159,1,0,0,1
20200410,GA,Georgia,1.08678781,917,11483,1,0,0,1
20200409,GA,Georgia,1.067164933,665,10566,1,0,0,1
20200408,GA,Georgia,1.122816965,1083,9901,1,0,0,1
20200407,GA,Georgia,1.205633033,1504,8818,1,0,0,1
20200406,GA,Georgia,1.100346021,667,7314,1,0,0,1
20200405,GA,Georgia,1.079058442,487,6647,1,0,0,1
20200404,GA,Georgia,1.056422569,329,6160,1,0,0,1
20200403,GA,Georgia,1.090314136,483,5831,1,0,0,1
20200402,GA,Georgia,1.153083226,710,5348,0,0,0,1
20200401,GA,Georgia,1.180453041,709,4638,0,0,0,1
20200331,GA,Georgia,1.398718405,1120,3929,0,0,0,1
20200330,GA,Georgia,1.059600151,158,2809,0,0,0,1
20200329,GA,Georgia,1.120456467,285,2651,0,0,0,1
20200328,GA,Georgia,1.182408796,365,2366,0,0,0,1
20200327,GA,Georgia,1.312131148,476,2001,0,0,0,1
20200326,GA,Georgia,1.222935044,278,1525,0,0,0,1
20200325,GA,Georgia,1.21539961,221,1247,0,0,0,1
20200324,GA,Georgia,1.329015544,254,1026,0,0,0,1
20200323,GA,Georgia,1.286666667,172,772,0,0,0,0
20200322,GA,Georgia,1.183431953,93,600,0,0,0,0
20200321,GA,Georgia,1.207142857,87,507,0,0,0,0
20200320,GA,Georgia,1.463414634,133,420,0,0,0,0
20200319,GA,Georgia,1.456852792,90,287,0,0,0,0
20200318,GA,Georgia,1.349315068,51,197,0,0,0,0
20200317,GA,Georgia,1.20661157,25,146,0,0,0,0
20200316,GA,Georgia,1.222222222,22,121,0,0,0,0
20200315,GA,Georgia,1.5,33,99,0,0,0,0
20200314,GA,Georgia,1.571428571,24,66,0,0,0,0
20200604,HI,Hawaii,1,0,653,0,1,1,1
20200603,HI,Hawaii,1.001533742,1,653,0,1,1,1
20200602,HI,Hawaii,1,0,652,0,1,1,1
20200601,HI,Hawaii,1.001536098,1,652,0,1,1,1
20200531,HI,Hawaii,1.003081664,2,651,1,1,1,1
20200530,HI,Hawaii,1.00309119,2,649,1,1,1,1
20200529,HI,Hawaii,1.004658385,3,647,1,1,1,1
20200528,HI,Hawaii,1.00155521,1,644,1,1,1,1
20200527,HI,Hawaii,1,0,643,1,1,1,1
20200526,HI,Hawaii,1,0,643,1,1,1,1
20200525,HI,Hawaii,1,0,643,1,1,1,1
20200524,HI,Hawaii,1.001557632,1,643,1,1,1,1
20200523,HI,Hawaii,0.992272025,-5,642,1,1,1,1
20200522,HI,Hawaii,1.00622084,4,647,1,1,1,1
20200521,HI,Hawaii,1.003120125,2,643,1,1,1,1
20200520,HI,Hawaii,1.0015625,1,641,1,1,1,1
20200519,HI,Hawaii,1,0,640,1,1,1,1
20200518,HI,Hawaii,1.001564945,1,640,1,1,1,1
20200517,HI,Hawaii,1.001567398,1,639,1,1,1,1
20200516,HI,Hawaii,1.001569859,1,638,1,1,1,1
20200515,HI,Hawaii,0.998432602,-1,637,1,1,1,1
20200514,HI,Hawaii,1.004724409,3,638,1,1,1,1
20200513,HI,Hawaii,1.001577287,1,635,1,1,1,1
20200512,HI,Hawaii,1.003164557,2,634,1,1,1,1
20200511,HI,Hawaii,1.001584786,1,632,1,1,1,1
20200510,HI,Hawaii,1.00317965,2,631,1,1,1,1
20200509,HI,Hawaii,1,0,629,1,1,1,1
20200508,HI,Hawaii,1.004792332,3,629,1,1,1,1
20200507,HI,Hawaii,1.0016,1,626,1,1,1,1
20200506,HI,Hawaii,1.006441224,4,625,1,1,1,1
20200505,HI,Hawaii,1.001612903,1,621,1,1,1,1
20200504,HI,Hawaii,1,0,620,1,1,1,1
20200503,HI,Hawaii,1.001615509,1,620,1,1,1,1
20200502,HI,Hawaii,1.001618123,1,619,1,1,1,1
20200501,HI,Hawaii,1.008156607,5,618,1,1,1,1
20200430,HI,Hawaii,1.006568144,4,613,1,1,1,1
20200429,HI,Hawaii,1.003294893,2,609,1,1,1,1
20200428,HI,Hawaii,1.001650165,1,607,1,1,1,1
20200427,HI,Hawaii,1.004975124,3,606,1,1,1,1
20200426,HI,Hawaii,1.003327787,2,603,1,1,1,1
20200425,HI,Hawaii,1.008389262,5,601,1,1,1,1
20200424,HI,Hawaii,1.006756757,4,596,1,1,1,1
20200423,HI,Hawaii,1.017182131,10,592,1,1,1,1
20200422,HI,Hawaii,0.996575343,-2,582,1,1,1,1
20200421,HI,Hawaii,1.006896552,4,584,1,1,1,1
20200420,HI,Hawaii,1.010452962,6,580,1,1,1,1
20200419,HI,Hawaii,1.037974684,21,574,1,1,1,1
20200418,HI,Hawaii,1.022181146,12,553,1,1,1,1
20200417,HI,Hawaii,1.020754717,11,541,1,0,1,1
20200416,HI,Hawaii,1.025145068,13,530,1,0,1,1
20200415,HI,Hawaii,1.025793651,13,517,1,0,1,1
20200414,HI,Hawaii,1.01002004,5,504,1,0,1,1
20200413,HI,Hawaii,1.026748971,13,499,1,0,1,1
20200412,HI,Hawaii,1.04516129,21,486,1,0,1,1
20200411,HI,Hawaii,1.052036199,23,465,1,0,1,1
20200410,HI,Hawaii,1.016091954,7,442,1,0,1,1
20200409,HI,Hawaii,1.06097561,25,435,1,0,1,1
20200408,HI,Hawaii,1.059431525,23,410,1,0,1,1
20200407,HI,Hawaii,1.043126685,16,387,1,0,1,1
20200406,HI,Hawaii,1.056980057,20,371,1,0,1,1
20200405,HI,Hawaii,1.10031348,32,351,1,0,1,1
20200404,HI,Hawaii,1.119298246,34,319,1,0,1,1
20200403,HI,Hawaii,1.104651163,27,285,1,0,1,1
20200402,HI,Hawaii,1.240384615,50,258,1,0,1,1
20200401,HI,Hawaii,1.019607843,4,208,1,0,1,1
20200331,HI,Hawaii,1.165714286,29,204,1,0,1,1
20200330,HI,Hawaii,1.158940397,24,175,1,0,1,1
20200329,HI,Hawaii,1.258333333,31,151,1,0,1,1
20200328,HI,Hawaii,1.132075472,14,120,1,0,1,1
20200327,HI,Hawaii,1.115789474,11,106,1,0,1,1
20200326,HI,Hawaii,1.055555556,5,95,1,0,1,1
20200325,HI,Hawaii,1.168831169,13,90,1,0,1,1
20200324,HI,Hawaii,1.375,21,77,1,0,1,1
20200323,HI,Hawaii,1.166666667,8,56,1,0,1,1
20200322,HI,Hawaii,1.297297297,11,48,0,0,1,1
20200321,HI,Hawaii,1.423076923,11,37,0,0,1,1
20200320,HI,Hawaii,1.625,10,26,0,0,1,1
20200319,HI,Hawaii,1.142857143,2,16,0,0,1,0
20200318,HI,Hawaii,1.4,4,14,0,0,1,0
20200317,HI,Hawaii,1.428571429,3,10,0,0,1,0
20200316,HI,Hawaii,3.5,5,7,0,0,0,0
20200315,HI,Hawaii,1,0,2,0,0,0,0
20200314,HI,Hawaii,1,0,2,0,0,0,0
20200604,IA,Iowa,1.037397158,750,20805,0,0,0,0
20200603,IA,Iowa,1.001948441,39,20055,0,0,0,0
20200602,IA,Iowa,1.01619536,319,20016,0,0,0,0
20200601,IA,Iowa,1.007416121,145,19697,0,0,0,0
20200531,IA,Iowa,1.016004989,308,19552,0,0,0,0
20200530,IA,Iowa,1.016802283,318,19244,0,0,0,0
20200529,IA,Iowa,1.019006084,353,18926,0,0,0,0
20200528,IA,Iowa,1.011601307,213,18573,0,0,0,0
20200527,IA,Iowa,1.037112354,657,18360,0,0,0,0
20200526,IA,Iowa,1.007168459,126,17703,0,0,0,0
20200525,IA,Iowa,1.018838396,325,17577,0,0,0,0
20200524,IA,Iowa,1.021251406,359,17252,0,0,0,0
20200523,IA,Iowa,1.023570044,389,16893,0,0,0,0
20200522,IA,Iowa,1.020655535,334,16504,0,0,0,0
20200521,IA,Iowa,1.035609069,556,16170,0,0,0,0
